Language,Cast1,Cast2,Cast3,Genre1,Genre2,Genre3,Movie_Name,comb
Portuguese,Maria Casadevall,Kevin Vechiatto,Naruna Costa,Action,unknown,unknown,Garota da Moto,Garota da Moto Portuguese Maria Casadevall Kevin Vechiatto Naruna Costa Action unknown unknown
English,Lindsey Morgan,Alexander Siddig,Rhona Mitra,Science Fiction,Action,unknown,Skylines,Skylines English Lindsey Morgan Alexander Siddig Rhona Mitra Science Fiction Action unknown
Japanese,Masako Nozawa,Takeshi Kusao,Mayumi Tanaka,Animation,Action,Science Fiction,Dragon Ball Z: Wrath of the Dragon,Dragon Ball Z: Wrath of the Dragon Japanese Masako Nozawa Takeshi Kusao Mayumi Tanaka Animation Action Science Fiction
English,Ashley Tisdale,Simon Rex,Gracie Whitton,Comedy,unknown,unknown,Scary Movie 5,Scary Movie 5 English Ashley Tisdale Simon Rex Gracie Whitton Comedy unknown unknown
English,Lily Collins,Jamie Campbell Bower,Robert Sheehan,Fantasy,Action,Mystery,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones English Lily Collins Jamie Campbell Bower Robert Sheehan Fantasy Action Mystery
Korean,Jang Hyuk,Yu Oh-seong,Han Seon-hwa,Action,Crime,Drama,Tomb of the River,Tomb of the River Korean Jang Hyuk Yu Oh-seong Han Seon-hwa Action Crime Drama
English,Ray Romano,John Leguizamo,Denis Leary,Animation,Family,Comedy,Ice Age: The Meltdown,Ice Age: The Meltdown English Ray Romano John Leguizamo Denis Leary Animation Family Comedy
English,Dwayne Johnson,Kevin Hart,Jack Black,Adventure,Comedy,Fantasy,Jumanji: The Next Level,Jumanji: The Next Level English Dwayne Johnson Kevin Hart Jack Black Adventure Comedy Fantasy
English,Bradley Cooper,Sienna Miller,Kyle Gallner,War,Action,unknown,American Sniper,American Sniper English Bradley Cooper Sienna Miller Kyle Gallner War Action unknown
English,Marlon Wayans,Jaime Pressly,Essence Atkins,Comedy,Horror,unknown,A Haunted House 2,A Haunted House 2 English Marlon Wayans Jaime Pressly Essence Atkins Comedy Horror unknown
Polish,Julia Wieniawa-Narkiewicz,Wiktoria Gąsiewska,Stanisław Cywka,Horror,Thriller,unknown,Nobody Sleeps in the Woods Tonight,Nobody Sleeps in the Woods Tonight Polish Julia Wieniawa-Narkiewicz Wiktoria Gąsiewska Stanisław Cywka Horror Thriller unknown
Japanese,Masako Nozawa,Toshio Furukawa,Mayumi Tanaka,Action,Animation,Science Fiction,Dragon Ball Z: The Tree of Might,Dragon Ball Z: The Tree of Might Japanese Masako Nozawa Toshio Furukawa Mayumi Tanaka Action Animation Science Fiction
English,Jessica Biel,Jonathan Tucker,Andrew Bryniarski,Horror,unknown,unknown,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre English Jessica Biel Jonathan Tucker Andrew Bryniarski Horror unknown unknown
French,François Cluzet,Anne Le Ny,Clotilde Mollet,Drama,Comedy,unknown,The Intouchables,The Intouchables French François Cluzet Anne Le Ny Clotilde Mollet Drama Comedy unknown
Spanish,Álvaro Rudolphy,Sigrid Alegría,Patricio Contreras,Comedy,Romance,unknown,Sex with Love,Sex with Love Spanish Álvaro Rudolphy Sigrid Alegría Patricio Contreras Comedy Romance unknown
English,Judd Nelson,Stefanie Scott,Joely Fisher,Crime,Thriller,unknown,Girl in the Basement,Girl in the Basement English Judd Nelson Stefanie Scott Joely Fisher Crime Thriller unknown
English,Owen Wilson,Bonnie Hunt,Paul Newman,Animation,Adventure,Comedy,Cars,Cars English Owen Wilson Bonnie Hunt Paul Newman Animation Adventure Comedy
English,YaYa Gosselin,Lyon Daniels,Andy Walken,Action,Fantasy,Family,We Can Be Heroes,We Can Be Heroes English YaYa Gosselin Lyon Daniels Andy Walken Action Fantasy Family
Japanese,Ryota Katayose,Rina Kawaei,Honoka Matsumoto,Animation,Romance,Comedy,Ride Your Wave,Ride Your Wave Japanese Ryota Katayose Rina Kawaei Honoka Matsumoto Animation Romance Comedy
English,Ryan Reynolds,Blake Lively,Peter Sarsgaard,Adventure,Action,Thriller,Green Lantern,Green Lantern English Ryan Reynolds Blake Lively Peter Sarsgaard Adventure Action Thriller
English,Joey King,Joel Courtney,Jacob Elordi,Romance,Comedy,unknown,The Kissing Booth 3,The Kissing Booth 3 English Joey King Joel Courtney Jacob Elordi Romance Comedy unknown
English,John David Washington,Vicky Krieps,Panos Koronis,Crime,Mystery,Thriller,Beckett,Beckett English John David Washington Vicky Krieps Panos Koronis Crime Mystery Thriller
English,Jason Segel,Lily Collins,Jesse Plemons,Crime,Drama,Thriller,Windfall,Windfall English Jason Segel Lily Collins Jesse Plemons Crime Drama Thriller
Chinese,Li Xianshi,Roberto  Cuenca,Anita Smirnova,unknown,unknown,unknown,The Sword,The Sword Chinese Li Xianshi Roberto  Cuenca Anita Smirnova unknown unknown unknown
Chinese,Zhang Lei,Lin Zijie,Tong Zirong,Fantasy,Animation,Comedy,Monkey King: Hero Is Back,Monkey King: Hero Is Back Chinese Zhang Lei Lin Zijie Tong Zirong Fantasy Animation Comedy
English,Sharlto Copley,Dev Patel,Hugh Jackman,Crime,Action,Science Fiction,Chappie,Chappie English Sharlto Copley Dev Patel Hugh Jackman Crime Action Science Fiction
English,Mary Elizabeth Winstead,Woody Harrelson,Tadanobu Asano,Action,unknown,unknown,Kate,Kate English Mary Elizabeth Winstead Woody Harrelson Tadanobu Asano Action unknown unknown
English,Michael B. Jordan,Sylvester Stallone,Dolph Lundgren,Drama,unknown,unknown,Creed II,Creed II English Michael B. Jordan Sylvester Stallone Dolph Lundgren Drama unknown unknown
Spanish,Omar Chaparro,Martha Higareda,Fernanda Castillo,Comedy,unknown,unknown,No Manches Frida,No Manches Frida Spanish Omar Chaparro Martha Higareda Fernanda Castillo Comedy unknown unknown
English,Steve Carell,Miranda Cosgrove,Dana Gaier,Family,Animation,Comedy,Despicable Me,Despicable Me English Steve Carell Miranda Cosgrove Dana Gaier Family Animation Comedy
Japanese,Toru Furuya,Hirotaka Suzuoki,Kôichi Hashimoto,Animation,Fantasy,unknown,Saint Seiya Heaven Chapter: Overture,Saint Seiya Heaven Chapter: Overture Japanese Toru Furuya Hirotaka Suzuoki Kôichi Hashimoto Animation Fantasy unknown
English,August Diehl,Sylvia Hoeks,Michael Aloni,Thriller,unknown,unknown,Plan A,Plan A English August Diehl Sylvia Hoeks Michael Aloni Thriller unknown unknown
English,Hugh Jackman,James McAvoy,Michael Fassbender,Action,Adventure,Fantasy,X-Men: Days of Future Past,X-Men: Days of Future Past English Hugh Jackman James McAvoy Michael Fassbender Action Adventure Fantasy
English,Vera Farmiga,Peter Sarsgaard,Isabelle Fuhrman,Horror,Thriller,Mystery,Orphan,Orphan English Vera Farmiga Peter Sarsgaard Isabelle Fuhrman Horror Thriller Mystery
English,Marisa Tomei,Patch Darragh,Kristen Solis,Horror,Action,Thriller,The First Purge,The First Purge English Marisa Tomei Patch Darragh Kristen Solis Horror Action Thriller
English,Rob Finne,Elisha Burkhart,Uriyoan Carlos Ramos,Comedy,unknown,unknown,Sexo,Sexo English Rob Finne Elisha Burkhart Uriyoan Carlos Ramos Comedy unknown unknown
English,Sofía Vergara,Joe Manganiello,Eduardo Franco,Music,Animation,unknown,Koati,Koati English Sofía Vergara Joe Manganiello Eduardo Franco Music Animation unknown
Portuguese,David Cardoso,Patrícia Scalvi,Matilde Mastrangi,Drama,unknown,unknown,Porno,Porno Portuguese David Cardoso Patrícia Scalvi Matilde Mastrangi Drama unknown unknown
Japanese,Masako Nozawa,Ryou Horikawa,Takeshi Kusao,Animation,Action,Fantasy,Dragon Ball Z: Fusion Reborn,Dragon Ball Z: Fusion Reborn Japanese Masako Nozawa Ryou Horikawa Takeshi Kusao Animation Action Fantasy
English,Tony Goldwyn,Minnie Driver,Glenn Close,Family,Adventure,Animation,Tarzan,Tarzan English Tony Goldwyn Minnie Driver Glenn Close Family Adventure Animation
English,Jake Green,Raphael Alejandro,Dana Snyder,Family,Animation,Science Fiction,LEGO Star Wars Terrifying Tales,LEGO Star Wars Terrifying Tales English Jake Green Raphael Alejandro Dana Snyder Family Animation Science Fiction
Chinese,Shi Liang,Zhong Ren,Liu Xinqi,Drama,Science Fiction,unknown,Mutation on Mars,Mutation on Mars Chinese Shi Liang Zhong Ren Liu Xinqi Drama Science Fiction unknown
Chinese,Yang Tianxiang,He Zhang,Xuan Xiaoming,Animation,Action,Fantasy,New Gods: Nezha Reborn,New Gods: Nezha Reborn Chinese Yang Tianxiang He Zhang Xuan Xiaoming Animation Action Fantasy
English,Gal Gadot,Chris Pine,Robin Wright,Action,Adventure,Fantasy,Wonder Woman,Wonder Woman English Gal Gadot Chris Pine Robin Wright Action Adventure Fantasy
Norwegian,Noomi Rapace,Aksel Hennie,Atle Antonsen,Action,Comedy,Thriller,The Trip,The Trip Norwegian Noomi Rapace Aksel Hennie Atle Antonsen Action Comedy Thriller
English,John David Washington,Robert Pattinson,Elizabeth Debicki,Action,Thriller,Science Fiction,Tenet,Tenet English John David Washington Robert Pattinson Elizabeth Debicki Action Thriller Science Fiction
English,Mckenna Grace,Madison Iseman,Katie Sarife,Horror,Thriller,Mystery,Annabelle Comes Home,Annabelle Comes Home English Mckenna Grace Madison Iseman Katie Sarife Horror Thriller Mystery
Japanese,Masako Nozawa,Toshio Furukawa,Mayumi Tanaka,Action,Animation,Science Fiction,Dragon Ball Z: The Return of Cooler,Dragon Ball Z: The Return of Cooler Japanese Masako Nozawa Toshio Furukawa Mayumi Tanaka Action Animation Science Fiction
English,Paul Bettany,Karl Urban,Lily Collins,Horror,Action,Thriller,Priest,Priest English Paul Bettany Karl Urban Lily Collins Horror Action Thriller
English,Aaron Paul,Dominic Cooper,Imogen Poots,Action,Crime,Drama,Need for Speed,Need for Speed English Aaron Paul Dominic Cooper Imogen Poots Action Crime Drama
Spanish,Luis Machín,Celeste Gerez,Camila Vaccarini,Horror,unknown,unknown,The Funeral Home,The Funeral Home Spanish Luis Machín Celeste Gerez Camila Vaccarini Horror unknown unknown
Spanish,Marcos Ruiz,Begoña Vargas,Chechu Salgado,Crime,unknown,unknown,Outlaws,Outlaws Spanish Marcos Ruiz Begoña Vargas Chechu Salgado Crime unknown unknown
English,Madison Iseman,Israel Broussard,Katherine Heigl,Thriller,Horror,Drama,Fear of Rain,Fear of Rain English Madison Iseman Israel Broussard Katherine Heigl Thriller Horror Drama
English,Tate Donovan,Josh Keaton,Roger Bart,Animation,Family,Fantasy,Hercules,Hercules English Tate Donovan Josh Keaton Roger Bart Animation Family Fantasy
English,Elizabeth Mitchell,Frank Grillo,Mykelti Williamson,Action,Horror,Thriller,The Purge: Election Year,The Purge: Election Year English Elizabeth Mitchell Frank Grillo Mykelti Williamson Action Horror Thriller
English,Haley Pullos,Sasha Clements,Judd Nelson,Drama,TV Movie,unknown,From Straight A's to XXX,From Straight A's to XXX English Haley Pullos Sasha Clements Judd Nelson Drama TV Movie unknown
English,Adam Sandler,Jennifer Aniston,Nicole Kidman,Comedy,Romance,unknown,Just Go with It,Just Go with It English Adam Sandler Jennifer Aniston Nicole Kidman Comedy Romance unknown
English,Miles Teller,Michael B. Jordan,Kate Mara,Action,Adventure,Science Fiction,Fantastic Four,Fantastic Four English Miles Teller Michael B. Jordan Kate Mara Action Adventure Science Fiction
Hindi,Kartik Aaryan,Amruta Subhash,Mrunal Thakur,Thriller,Drama,Crime,Dhamaka,Dhamaka Hindi Kartik Aaryan Amruta Subhash Mrunal Thakur Thriller Drama Crime
English,Ginger Lynn Allen,Lisa Ann,Janine Lindemulder,Documentary,unknown,unknown,After Porn Ends 2,After Porn Ends 2 English Ginger Lynn Allen Lisa Ann Janine Lindemulder Documentary unknown unknown
Japanese,Yoshitsugu Matsuoka,Inori Minase,Maaya Sakamoto,Action,Adventure,Comedy,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion Japanese Yoshitsugu Matsuoka Inori Minase Maaya Sakamoto Action Adventure Comedy
Japanese,Ukisho Hidaka,Sei Shiraishi,Mizuki Itagaki,Romance,Drama,unknown,It’s Your Fault That My Heart Beats,It’s Your Fault That My Heart Beats Japanese Ukisho Hidaka Sei Shiraishi Mizuki Itagaki Romance Drama unknown
Portuguese,Giulia Benite,Kevin Vechiatto,Laura Rauseo,Family,Drama,Comedy,Monica and Friends: Lessons,Monica and Friends: Lessons Portuguese Giulia Benite Kevin Vechiatto Laura Rauseo Family Drama Comedy
English,Mike Myers,Eddie Murphy,Cameron Diaz,Fantasy,Adventure,Animation,Shrek the Third,Shrek the Third English Mike Myers Eddie Murphy Cameron Diaz Fantasy Adventure Animation
Turkish,Bret Iwan,Bill Farmer,Tress MacNeille,Animation,unknown,unknown,Mickey's Tale of Two Witches,Mickey's Tale of Two Witches Turkish Bret Iwan Bill Farmer Tress MacNeille Animation unknown unknown
English,Christian Bale,Sam Worthington,Moon Bloodgood,Action,Science Fiction,Thriller,Terminator Salvation,Terminator Salvation English Christian Bale Sam Worthington Moon Bloodgood Action Science Fiction Thriller
English,Joaquin Phoenix,Jeremy Suarez,Jason Raize,Adventure,Animation,Family,Brother Bear,Brother Bear English Joaquin Phoenix Jeremy Suarez Jason Raize Adventure Animation Family
French,Gérard Jugnot,Camille Lou,Artus,Comedy,unknown,unknown,Spoiled Brats,Spoiled Brats French Gérard Jugnot Camille Lou Artus Comedy unknown unknown
English,Emile Hirsch,Lexi Medrano,Charlie Saxton,Animation,Fantasy,Family,Trollhunters: Rise of the Titans,Trollhunters: Rise of the Titans English Emile Hirsch Lexi Medrano Charlie Saxton Animation Fantasy Family
English,Emily Blunt,John Krasinski,Millicent Simmonds,Horror,Drama,Science Fiction,A Quiet Place,A Quiet Place English Emily Blunt John Krasinski Millicent Simmonds Horror Drama Science Fiction
Finnish,Ville Virtanen,Anu Sinisalo,Sampo Sarkola,Crime,unknown,unknown,Bordertown: The Mural Murders,Bordertown: The Mural Murders Finnish Ville Virtanen Anu Sinisalo Sampo Sarkola Crime unknown unknown
English,Rose Byrne,Patrick Wilson,Ty Simpkins,Horror,Thriller,unknown,Insidious,Insidious English Rose Byrne Patrick Wilson Ty Simpkins Horror Thriller unknown
English,Adam Sandler,Andy Samberg,Selena Gomez,Family,Fantasy,Comedy,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation English Adam Sandler Andy Samberg Selena Gomez Family Fantasy Comedy
English,Lauren Beatty,Greg Bryk,Katharine King,Horror,unknown,unknown,Bloodthirsty,Bloodthirsty English Lauren Beatty Greg Bryk Katharine King Horror unknown unknown
English,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,unknown,unknown,The Hangover Part II,The Hangover Part II English Bradley Cooper Ed Helms Zach Galifianakis Comedy unknown unknown
English,Olivia Taylor Dudley,Michael Peña,Djimon Hounsou,Thriller,Horror,unknown,The Vatican Tapes,The Vatican Tapes English Olivia Taylor Dudley Michael Peña Djimon Hounsou Thriller Horror unknown
English,Josh Hartnett,Frank Grillo,Melissa Leo,Crime,Thriller,Drama,Ida Red,Ida Red English Josh Hartnett Frank Grillo Melissa Leo Crime Thriller Drama
English,Eli Marienthal,Jennifer Aniston,Harry Connick Jr.,Family,Animation,Adventure,The Iron Giant,The Iron Giant English Eli Marienthal Jennifer Aniston Harry Connick Jr. Family Animation Adventure
Hindi,Alia Bhatt,Ajay Devgn,Shantanu Maheshwari,Crime,Drama,unknown,Gangubai Kathiawadi,Gangubai Kathiawadi Hindi Alia Bhatt Ajay Devgn Shantanu Maheshwari Crime Drama unknown
English,Cameron Diaz,Jason Segel,Rob Corddry,Comedy,unknown,unknown,Sex Tape,Sex Tape English Cameron Diaz Jason Segel Rob Corddry Comedy unknown unknown
English,Will Smith,Martin Lawrence,Paola Nuñez,Thriller,Action,Crime,Bad Boys for Life,Bad Boys for Life English Will Smith Martin Lawrence Paola Nuñez Thriller Action Crime
Japanese,Natsuki Hanae,Akari Kito,Takahiro Sakurai,Action,Animation,Fantasy,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,Demon Slayer: Kimetsu no Yaiba Sibling's Bond Japanese Natsuki Hanae Akari Kito Takahiro Sakurai Action Animation Fantasy
English,Nicolas Cage,Ciarán Hinds,Violante Placido,Action,Fantasy,Thriller,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance English Nicolas Cage Ciarán Hinds Violante Placido Action Fantasy Thriller
English,Steve Carell,Kristen Wiig,Benjamin Bratt,Animation,Comedy,Family,Despicable Me 2,Despicable Me 2 English Steve Carell Kristen Wiig Benjamin Bratt Animation Comedy Family
English,Jesse Eisenberg,Anne Hathaway,Leslie Mann,Animation,Adventure,Comedy,Rio,Rio English Jesse Eisenberg Anne Hathaway Leslie Mann Animation Adventure Comedy
English,Will Smith,Mena Massoud,Naomi Scott,Adventure,Fantasy,Romance,Aladdin,Aladdin English Will Smith Mena Massoud Naomi Scott Adventure Fantasy Romance
English,Dakota Johnson,Jamie Dornan,Eric Johnson,Drama,Romance,unknown,Fifty Shades Darker,Fifty Shades Darker English Dakota Johnson Jamie Dornan Eric Johnson Drama Romance unknown
English,Jay Baruchel,America Ferrera,F. Murray Abraham,Animation,Family,Adventure,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World English Jay Baruchel America Ferrera F. Murray Abraham Animation Family Adventure
English,Adam DeVine,Rachel Bloom,Zazie Beetz,Animation,Comedy,Family,Extinct,Extinct English Adam DeVine Rachel Bloom Zazie Beetz Animation Comedy Family
Chinese,Sehun,Janice Wu,Ke Xu,Romance,Fantasy,Comedy,Catman,Catman Chinese Sehun Janice Wu Ke Xu Romance Fantasy Comedy
English,Jack Kilmer,Michael Kenneth Williams,Jessica Rothe,Thriller,Crime,unknown,Body Brokers,Body Brokers English Jack Kilmer Michael Kenneth Williams Jessica Rothe Thriller Crime unknown
English,Shawn Wayans,Marlon Wayans,Jaime King,Comedy,Crime,unknown,White Chicks,White Chicks English Shawn Wayans Marlon Wayans Jaime King Comedy Crime unknown
Portuguese,Cleo Pires,Sérgio Guizé,Andressa Cabral,Mystery,Horror,Thriller,Insensate,Insensate Portuguese Cleo Pires Sérgio Guizé Andressa Cabral Mystery Horror Thriller
English,Christian Bale,Heath Ledger,Michael Caine,Drama,Action,Crime,The Dark Knight,The Dark Knight English Christian Bale Heath Ledger Michael Caine Drama Action Crime
English,Keanu Reeves,Michael Nyqvist,Alfie Allen,Action,Thriller,unknown,John Wick,John Wick English Keanu Reeves Michael Nyqvist Alfie Allen Action Thriller unknown
